"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.040403308E2,-1.502754241E-1,2.152194977E-1,8.076171875E-1
2.040451806E2,-1.103637815E-1,3.352346420E-1,9.319419861E-1
2.040500296E2,-1.062989980E-1,4.457616806E-1,9.758872986E-1
2.040548794E2,-1.120377779E-1,4.829220772E-1,9.368553162E-1
2.040597300E2,-8.017936349E-2,5.046682358E-1,8.816871643E-1
2.040645797E2,-5.437409878E-2,5.307898521E-1,8.172760010E-1
2.040694287E2,-9.225189686E-2,5.475058556E-1,7.768268585E-1
2.040742785E2,-1.221701801E-1,5.577301979E-1,7.480897903E-1
2.040791291E2,-1.490726769E-1,5.738449097E-1,6.853961945E-1
2.040839788E2,-1.805907190E-1,6.060752869E-1,6.434278488E-1
2.040888279E2,-2.001306266E-1,6.381773949E-1,6.314392090E-1
2.040936776E2,-2.079119980E-1,6.564106941E-1,6.370887756E-1
2.040985283E2,-1.704474986E-1,6.657762527E-1,7.008762360E-1
2.041033780E2,-8.525584638E-2,6.976270676E-1,7.938671112E-1
2.041082270E2,1.181492209E-2,7.255759239E-1,9.351701736E-1
2.041130768E2,9.420236945E-2,7.494130135E-1,1.074622154E0
2.041179274E2,1.497897804E-1,7.282900810E-1,1.284070015E0
2.041227772E2,1.907354444E-1,6.712703705E-1,1.544594765E0
2.041276261E2,1.644438654E-1,5.706162453E-1,1.834949493E0
2.041324759E2,1.572160423E-1,4.568648338E-1,2.133899689E0
2.041373266E2,1.788587719E-1,3.582744598E-1,2.446462631E0
2.041421763E2,2.059463710E-1,2.457308769E-1,2.703488350E0
2.041470253E2,3.009434342E-1,1.262235641E-1,2.914716721E0
2.041518751E2,3.375252485E-1,2.357673645E-2,3.015690804E0
2.041567257E2,3.710941672E-1,1.657676697E-2,3.025730133E0
2.041615755E2,3.897328377E-1,9.600114822E-2,2.923188210E0
2.041664245E2,3.767235577E-1,1.950011253E-1,2.758312225E0
2.041712743E2,3.918659687E-1,3.352856636E-1,2.507167816E0
2.041761249E2,4.347256124E-1,4.552049637E-1,2.260434151E0
2.041809746E2,4.023489356E-1,5.482840538E-1,1.934074402E0
2.041858236E2,3.875967860E-1,6.606678963E-1,1.556536674E0
2.041906734E2,3.776961863E-1,8.313302994E-1,1.263810158E0
2.041955241E2,3.525454104E-1,9.770970345E-1,1.060284615E0
2.042003737E2,2.249405533E-1,1.112771034E0,9.384775162E-1
2.042052227E2,5.875932425E-2,1.197994709E0,1.000988007E0
2.042100725E2,-1.804556698E-1,1.132639885E0,1.211638451E0
2.042149232E2,-4.026710093E-1,8.663854599E-1,1.635004997E0
2.042197729E2,-6.011541486E-1,5.016183853E-1,2.261664391E0
2.042246219E2,-6.318985224E-1,4.672527313E-2,3.027524948E0
2.042294717E2,-6.207489967E-1,-4.446351528E-1,3.830369949E0
2.042343223E2,-5.687087774E-1,-9.544990063E-1,4.608609200E0
2.042391721E2,-4.219601154E-1,-1.451021433E0,5.207654953E0
2.042440211E2,-2.446791828E-1,-1.839269638E0,5.680633545E0
2.042488709E2,-3.346436471E-2,-2.163748503E0,6.104796410E0
2.042537215E2,1.957182884E-1,-2.406442642E0,6.394536972E0
2.042585712E2,4.507696927E-1,-2.525413752E0,6.521706581E0
2.042634202E2,7.297508717E-1,-2.547949791E0,6.484416008E0
2.042682700E2,1.061520815E0,-2.467345715E0,6.206438065E0
2.042731206E2,1.407715559E0,-2.298269749E0,5.740712166E0
2.042779704E2,1.770339727E0,-2.013911009E0,5.068037987E0
2.042828194E2,2.057975531E0,-1.644702435E0,4.212219238E0
2.042876692E2,2.265331030E0,-1.263696194E0,3.263829231E0
2.042925198E2,2.391739607E0,-9.078719616E-1,2.334798813E0
2.042973695E2,2.422529697E0,-5.973079205E-1,1.455570221E0
2.043022185E2,2.374361038E0,-3.447835445E-1,6.301937103E-1
2.043070683E2,2.337865591E0,-1.442055702E-1,-7.979011536E-2
2.043119189E2,2.281998396E0,1.736164093E-2,-7.012443542E-1
2.043167687E2,2.225664854E0,2.103352547E-1,-1.256276608E0
2.043216176E2,2.121127605E0,3.396182060E-1,-1.728508472E0
2.043264674E2,1.992252350E0,4.176197052E-1,-2.056054115E0
2.043313181E2,1.817536950E0,4.277720451E-1,-2.339571953E0
2.043361678E2,1.637796879E0,3.817386627E-1,-2.495252609E0
2.043410168E2,1.436254978E0,2.935609818E-1,-2.556553841E0
2.043458666E2,1.248795152E0,1.579222679E-1,-2.580702782E0
2.043507172E2,1.054005027E0,2.824306488E-3,-2.517183304E0
2.043555670E2,9.165979624E-1,-1.580669880E-1,-2.478158951E0
2.043604160E2,7.866412401E-1,-3.277783394E-1,-2.444171429E0
2.043652658E2,7.096359730E-1,-4.757454395E-1,-2.486709595E0
2.043701164E2,6.378382444E-1,-6.075866222E-1,-2.531192780E0
2.043749661E2,5.399713516E-1,-7.237598896E-1,-2.608515739E0
2.043798151E2,4.781841934E-1,-8.129782677E-1,-2.701622963E0
2.043846649E2,3.996992111E-1,-9.043979645E-1,-2.855749130E0
2.043895155E2,3.426414132E-1,-9.769315720E-1,-3.025208473E0
2.043943652E2,3.018875122E-1,-1.011420488E0,-3.178933144E0
2.043992143E2,2.582259178E-1,-1.027528048E0,-3.333474159E0
2.044040641E2,2.495904565E-1,-1.032447100E0,-3.519925594E0
2.044089147E2,2.302851528E-1,-9.998323917E-1,-3.707189083E0
2.044137644E2,2.433103323E-1,-9.343988895E-1,-3.885744095E0
2.044186134E2,2.529695034E-1,-8.359639645E-1,-4.034168243E0
2.044234632E2,2.854576707E-1,-7.088098526E-1,-4.181419373E0
2.044283138E2,3.530967534E-1,-5.859041214E-1,-4.325332642E0
2.044331636E2,4.033726454E-1,-4.691402912E-1,-4.415901661E0
2.044380126E2,4.842626452E-1,-3.556339741E-1,-4.484486580E0
2.044428624E2,5.459917784E-1,-2.306621075E-1,-4.488229275E0
2.044477130E2,5.889930129E-1,-1.394579411E-1,-4.455989838E0
2.044525627E2,5.942627788E-1,-4.121732712E-2,-4.450033665E0
2.044574117E2,6.216739416E-1,9.301185608E-2,-4.441755295E0
2.044622615E2,6.162808537E-1,2.490444183E-1,-4.424079418E0
2.044671121E2,5.711144805E-1,3.838624954E-1,-4.387476444E0
2.044719619E2,5.625517964E-1,5.384125710E-1,-4.317755222E0
2.044768109E2,5.260923505E-1,6.936421394E-1,-4.212615967E0
2.044816607E2,4.885972738E-1,8.256349564E-1,-4.084053516E0
2.044865113E2,4.453589022E-1,9.943032265E-1,-3.972799778E0
2.044913610E2,3.845005929E-1,1.163794041E0,-3.850167274E0
2.044962100E2,3.606380820E-1,1.339098454E0,-3.773666859E0
2.045010598E2,2.821815014E-1,1.529826164E0,-3.640461922E0
2.045059105E2,2.084048092E-1,1.664327145E0,-3.455470085E0
2.045107602E2,5.758500099E-2,1.764033794E0,-3.204346180E0
2.045156092E2,-1.084219813E-1,1.778455734E0,-2.879860401E0
2.045204589E2,-2.756881714E-1,1.748131275E0,-2.501141071E0
2.045253096E2,-4.684019983E-1,1.696494102E0,-2.036926270E0
2.045301593E2,-6.507631540E-1,1.580055237E0,-1.501442909E0
2.045350083E2,-8.348867297E-1,1.469990253E0,-9.255571365E-1
2.045398581E2,-9.774867296E-1,1.329731464E0,-3.424558640E-1
2.045447087E2,-1.111511827E0,1.189823627E0,2.146778107E-1
2.045495585E2,-1.205489397E0,1.054732323E0,6.838808060E-1
2.045544075E2,-1.237559199E0,9.694681168E-1,1.039182663E0
2.045592573E2,-1.233739853E0,9.409880638E-1,1.307129860E0
2.045641079E2,-1.201178551E0,9.479694366E-1,1.549892426E0
2.045689576E2,-1.142099977E0,9.952745438E-1,1.733992577E0
2.045738067E2,-1.015352488E0,1.032650471E0,1.866707802E0
2.045786564E2,-8.226709366E-1,1.141727924E0,1.926463127E0
2.045835071E2,-5.562207103E-1,1.263225555E0,1.884397507E0
2.045883568E2,-3.020269871E-1,1.364144802E0,1.702156067E0
2.045932058E2,-1.369282603E-1,1.490524769E0,1.415490150E0
2.045980556E2,-3.504316509E-2,1.654860973E0,1.150967598E0
2.046029062E2,7.295657694E-2,1.869587898E0,9.106750488E-1
2.046077559E2,1.822659522E-1,2.070714474E0,7.062005997E-1
2.046126049E2,2.877332568E-1,2.225350380E0,5.276126862E-1
2.046174547E2,3.680700064E-1,2.336295128E0,4.655380249E-1
2.046223054E2,5.338020921E-1,2.425482273E0,4.598531723E-1
2.046271551E2,6.583639979E-1,2.512333393E0,4.577236176E-1
2.046320041E2,7.108722925E-1,2.611609459E0,4.947719574E-1
2.046368539E2,6.604193449E-1,2.628001213E0,5.324811935E-1
2.046417045E2,5.500885248E-1,2.611720085E0,6.139364243E-1
2.046465543E2,3.842553794E-1,2.558329582E0,7.317180634E-1
2.046514033E2,1.655669510E-1,2.455798626E0,9.456281662E-1
2.046562531E2,-6.050485373E-2,2.258574486E0,1.160014153E0
2.046611037E2,-2.655166686E-1,2.028761864E0,1.370194435E0
2.046659534E2,-4.521400928E-1,1.739493370E0,1.540653229E0
2.046708024E2,-6.135980487E-1,1.473829746E0,1.662270546E0
2.046756522E2,-7.332360744E-1,1.293126106E0,1.764254570E0
2.046805028E2,-8.662217855E-1,1.191970825E0,1.789544106E0
2.046853525E2,-9.959841967E-1,1.167298794E0,1.740946770E0
2.046902016E2,-1.144364953E0,1.204151630E0,1.568620682E0
2.046950513E2,-1.348309159E0,1.254467010E0,1.373160362E0
2.046999020E2,-1.592158556E0,1.231922626E0,1.154623032E0
2.047047517E2,-1.716544628E0,1.227190018E0,8.581066132E-1
2.047096007E2,-1.751716137E0,1.316976547E0,4.451789856E-1
2.047144505E2,-1.823226690E0,1.472864628E0,3.040790558E-2
2.047193011E2,-1.833780050E0,1.695474148E0,-3.245410919E-1
2.047241509E2,-1.817781687E0,1.844223976E0,-6.584339142E-1
2.047289999E2,-1.773694515E0,2.005904675E0,-8.306636810E-1
2.047338497E2,-1.740090847E0,2.092783928E0,-8.251447678E-1
2.047387003E2,-1.680626273E0,2.115510464E0,-6.545472145E-1
2.047435500E2,-1.632520080E0,2.029408932E0,-3.336620331E-1
2.047483990E2,-1.592115521E0,1.820880890E0,2.304029465E-1
2.047532488E2,-1.550426006E0,1.485328197E0,9.753789902E-1
2.047580994E2,-1.481921911E0,1.101709843E0,1.798474312E0
2.047629492E2,-1.382755995E0,7.270545959E-1,2.618696213E0
2.047677982E2,-1.272903919E0,3.939757347E-1,3.355369568E0
2.047726480E2,-1.203885317E0,3.446340561E-2,3.994892120E0
2.047774986E2,-1.155960798E0,-3.619265556E-1,4.564210892E0
2.047823483E2,-1.193424940E0,-7.125537395E-1,5.006606102E0
2.047871973E2,-1.227496266E0,-1.001627684E0,5.332250595E0
2.047920471E2,-1.267465949E0,-1.227888584E0,5.529856682E0
2.047968977E2,-1.325432777E0,-1.389876604E0,5.540186882E0
2.048017475E2,-1.390144467E0,-1.497837305E0,5.394777298E0
2.048065965E2,-1.392912626E0,-1.574100971E0,5.184980392E0
2.048114462E2,-1.382443905E0,-1.573915005E0,4.853730202E0
2.048162969E2,-1.395514250E0,-1.550410271E0,4.415661812E0
2.048211466E2,-1.389820576E0,-1.484594107E0,3.868514061E0
2.048259956E2,-1.347057223E0,-1.383374214E0,3.269600868E0
2.048308454E2,-1.308564901E0,-1.286962986E0,2.621115685E0
2.048356960E2,-1.241110206E0,-1.216236353E0,2.020839691E0
2.048405458E2,-1.202223778E0,-1.184603214E0,1.432409286E0
2.048453948E2,-1.170405865E0,-1.176445484E0,9.006471634E-1
2.048502446E2,-1.171617627E0,-1.171717405E0,4.083271027E-1
2.048550952E2,-1.131249666E0,-1.167332172E0,-1.383304596E-2
2.048599449E2,-1.080089092E0,-1.155261278E0,-3.256893158E-1
2.048647939E2,-9.697801471E-1,-1.158903360E0,-6.089258194E-1
2.048696437E2,-8.501476049E-1,-1.156254053E0,-8.470692635E-1
2.048744944E2,-7.352088690E-1,-1.144508123E0,-1.116913319E0
2.048793441E2,-5.719764233E-1,-1.130635023E0,-1.351581097E0
2.048841931E2,-4.435916543E-1,-1.097741127E0,-1.548809052E0
2.048890429E2,-2.850594521E-1,-1.021838903E0,-1.742180347E0
2.048938935E2,-1.342736036E-1,-9.343283176E-1,-1.912442207E0
2.048987432E2,1.154947281E-2,-8.543543816E-1,-2.042895794E0
2.049035922E2,1.312688440E-1,-7.869052887E-1,-2.169349194E0
2.049084420E2,2.227643877E-1,-7.609791756E-1,-2.301211834E0
2.049132926E2,2.786417305E-1,-7.933759689E-1,-2.452776909E0
2.049181424E2,2.725383937E-1,-8.295590878E-1,-2.626135349E0
2.049229914E2,2.662079334E-1,-8.436975479E-1,-2.821019173E0
2.049278412E2,1.966731846E-1,-9.128065109E-1,-3.041945457E0
2.049326918E2,1.184840649E-1,-9.753823280E-1,-3.293286324E0
2.049375416E2,4.770598561E-2,-1.019948959E0,-3.507813931E0
2.049423906E2,-2.828469872E-2,-1.063735247E0,-3.718816280E0
2.049472403E2,-7.390744239E-2,-1.104504347E0,-3.921435833E0
2.049520910E2,-1.015225574E-1,-1.123384476E0,-4.120337009E0
2.049569407E2,-1.284137964E-1,-1.096588135E0,-4.346559525E0
2.049617897E2,-1.549206823E-1,-1.069487810E0,-4.540349483E0
2.049666395E2,-2.028533518E-1,-1.070718527E0,-4.708943367E0
2.049714901E2,-2.316644788E-1,-1.040349960E0,-4.838075161E0
2.049763398E2,-2.126001865E-1,-9.758596420E-1,-4.913518906E0
2.049811888E2,-1.932426244E-1,-9.153773785E-1,-4.959320545E0
2.049860386E2,-1.373883486E-1,-8.539047241E-1,-4.951697350E0
2.049908893E2,-6.628533453E-2,-7.982494831E-1,-4.907630444E0
2.049957390E2,-1.040361822E-3,-7.598862648E-1,-4.839360714E0
2.050005880E2,8.297028393E-2,-7.048583031E-1,-4.756724834E0
2.050054378E2,1.240715310E-1,-6.492185593E-1,-4.657736301E0
2.050102884E2,1.562352479E-1,-6.067113876E-1,-4.526021481E0
2.050151382E2,1.442006081E-1,-5.770211220E-1,-4.380932808E0
2.050199872E2,1.098277494E-1,-5.430035591E-1,-4.205987930E0
2.050248369E2,7.710462064E-2,-4.973049164E-1,-4.063518524E0
2.050296876E2,1.500394940E-2,-4.278464317E-1,-3.910541058E0
2.050345373E2,-4.551443458E-2,-3.608694077E-1,-3.737568378E0
2.050393863E2,-9.977006167E-2,-3.176503181E-1,-3.482603073E0
2.050442361E2,-1.811811924E-1,-3.150038719E-1,-3.117003918E0
2.050490867E2,-2.537925243E-1,-3.388390541E-1,-2.700523853E0
2.050539364E2,-3.607096672E-1,-3.847947121E-1,-2.268834591E0
2.050587855E2,-4.901497364E-1,-4.510593414E-1,-1.821612358E0
2.050636352E2,-6.136797667E-1,-4.928288460E-1,-1.399152756E0
2.050684859E2,-7.724232674E-1,-5.587139130E-1,-9.890375137E-1
2.050733356E2,-9.333844781E-1,-5.919489861E-1,-6.171793938E-1
2.050781846E2,-1.068110228E0,-6.313862801E-1,-2.975654602E-1
2.050830344E2,-1.150799751E0,-6.581873894E-1,2.981758118E-2
2.050878850E2,-1.148223639E0,-6.510004997E-1,3.100547791E-1
2.050927348E2,-1.122483492E0,-6.196303368E-1,5.552673340E-1
2.050975838E2,-1.068966985E0,-5.399975777E-1,7.319183350E-1
2.051024336E2,-9.687736034E-1,-4.191851616E-1,8.352384567E-1
2.051072842E2,-9.032763839E-1,-2.857871056E-1,9.130611420E-1
2.051121339E2,-8.150590062E-1,-1.396646500E-1,1.008381844E0
2.051169829E2,-6.996001005E-1,4.352855682E-2,1.092245102E0
2.051218327E2,-5.230860710E-1,1.660046577E-1,1.176454544E0
2.051266833E2,-3.596071601E-1,2.568335533E-1,1.265625000E0
2.051315331E2,-1.968455911E-1,2.948379517E-1,1.433702469E0
2.051363821E2,-5.125418305E-2,3.233699799E-1,1.623054504E0
2.051412319E2,7.537941635E-2,3.639030457E-1,1.816935539E0
2.051460825E2,1.858325005E-1,4.287738800E-1,2.000752449E0
2.051509322E2,3.378991485E-1,4.798927307E-1,2.145690918E0
2.051557812E2,4.888771772E-1,5.583190918E-1,2.282640457E0
2.051606310E2,6.228114367E-1,6.403980255E-1,2.425751686E0
2.051654817E2,7.449669838E-1,7.239804268E-1,2.536590576E0
2.051703314E2,8.436429501E-1,7.853999138E-1,2.603083611E0
2.051751804E2,9.623179436E-1,8.558659554E-1,2.658684731E0
2.051800301E2,1.056013823E0,9.237565994E-1,2.686454773E0
2.051848808E2,1.099030375E0,1.013391972E0,2.638360023E0
2.051897305E2,1.111117005E0,1.062941074E0,2.471245766E0
2.051945795E2,1.058620811E0,1.106450558E0,2.213695526E0
2.051994293E2,9.096785784E-1,1.192582130E0,1.793678284E0
2.052042799E2,7.207299471E-1,1.393755913E0,1.407130241E0
2.052091297E2,5.193983316E-1,1.672210693E0,1.115903854E0
2.052139787E2,2.923551202E-1,1.947664738E0,9.360914230E-1
2.052188285E2,9.181693196E-3,2.081925869E0,9.367427826E-1
2.052236791E2,-3.855549097E-1,1.999151707E0,1.349411964E0
2.052285288E2,-7.155905962E-1,1.627443314E0,2.142889023E0
2.052333779E2,-9.496051073E-1,1.336937428E0,2.731495857E0
2.052382276E2,-1.393903613E0,7.053861618E-1,3.663887024E0
2.052430783E2,-1.712913394E0,-1.731081009E-1,4.723187447E0
2.052479280E2,-1.953865051E0,-1.032728910E0,5.798108101E0
2.052527770E2,-2.064244032E0,-1.937559128E0,6.621786118E0
2.052576268E2,-2.008798838E0,-2.784291744E0,7.405871391E0
2.052624774E2,-1.739707351E0,-3.470376730E0,8.027224541E0
2.052673271E2,-1.407036185E0,-3.893548012E0,8.468056679E0
2.052721761E2,-9.788063169E-1,-4.085452080E0,8.636359215E0
2.052770259E2,-4.548127949E-1,-4.089230061E0,8.528490067E0
2.052818766E2,1.815731525E-1,-3.868004560E0,8.075793266E0
2.052867263E2,9.947968125E-1,-3.381890297E0,7.355323792E0
2.052915753E2,1.829388261E0,-2.637930393E0,6.398266792E0
2.052964251E2,2.518005133E0,-1.849882841E0,5.318960190E0
2.053012757E2,3.015192986E0,-1.108735085E0,4.238570213E0
2.053061255E2,3.409417868E0,-4.068305492E-1,3.065089226E0
2.053109745E2,3.735800743E0,2.325334549E-1,2.208634377E0
2.053158243E2,4.029570580E0,7.860445976E-1,1.461847305E0
2.053206749E2,4.189452648E0,1.208673477E0,7.324180603E-1
2.053255246E2,4.184842587E0,1.491614819E0,-7.922077179E-2
2.053303736E2,4.057884216E0,1.668502808E0,-6.060390472E-1
2.053352234E2,3.943138361E0,1.731801987E0,-1.088589191E0
2.053400740E2,3.711933613E0,1.752185345E0,-1.396148205E0
2.053449237E2,3.383356810E0,1.685114384E0,-1.696818352E0
2.053497727E2,2.997663975E0,1.566832542E0,-1.914250374E0
2.053546225E2,2.565999269E0,1.320594788E0,-2.045965195E0
2.053594732E2,2.187830210E0,1.031322002E0,-2.029147148E0
2.053643229E2,1.843230247E0,7.069935799E-1,-1.846314430E0
2.053691719E2,1.478942156E0,3.669643402E-1,-1.592116833E0
2.053740217E2,1.204462290E0,3.772354126E-2,-1.322851181E0
2.053788723E2,9.855973721E-1,-2.661085129E-1,-1.164188862E0
2.053837221E2,8.551669717E-1,-5.227377415E-1,-1.093452454E0
2.053885711E2,7.168018818E-1,-7.436134815E-1,-1.045125008E0
2.053934209E2,5.703066587E-1,-9.521219730E-1,-9.633855820E-1
2.053982715E2,4.584970176E-1,-1.168716669E0,-9.075136185E-1
2.054031212E2,3.740300834E-1,-1.346830130E0,-9.295721054E-1
2.054079702E2,3.023939729E-1,-1.479840040E0,-1.057991028E0
2.054128200E2,2.317915261E-1,-1.594437599E0,-1.242316246E0
2.054176706E2,1.838397384E-1,-1.683370829E0,-1.511237621E0
2.054225204E2,1.681558192E-1,-1.750698090E0,-1.850637436E0
2.054273694E2,1.344824731E-1,-1.778730392E0,-2.215417385E0
2.054322192E2,1.356017292E-1,-1.747305870E0,-2.596441746E0
2.054370698E2,1.499877274E-1,-1.696008921E0,-3.027648449E0
2.054419195E2,1.656405777E-1,-1.611659527E0,-3.452132702E0
2.054467685E2,2.089373171E-1,-1.481321096E0,-3.846442699E0
2.054516183E2,2.487050146E-1,-1.361326218E0,-4.196776867E0
2.054564689E2,3.041003942E-1,-1.207615852E0,-4.513232231E0
2.054613187E2,3.778084517E-1,-1.074324369E0,-4.758039474E0
2.054661677E2,4.462377131E-1,-9.393367767E-1,-4.907672882E0
2.054710175E2,5.311212540E-1,-8.189404011E-1,-5.005539417E0
2.054758681E2,6.063420773E-1,-7.055394650E-1,-5.080624104E0
2.054807179E2,6.792659760E-1,-6.086435318E-1,-5.085187435E0
2.054855668E2,7.548572421E-1,-5.067789555E-1,-5.052785397E0
2.054904166E2,8.188936114E-1,-3.881711960E-1,-4.964270115E0
2.054952672E2,8.786121011E-1,-2.840909958E-1,-4.855511189E0
2.055001170E2,9.032429457E-1,-2.235298157E-1,-4.719217300E0
2.055049660E2,8.977893591E-1,-1.613187790E-1,-4.567226410E0
2.055098158E2,8.669403791E-1,-9.289216995E-2,-4.401844978E0
2.055146664E2,8.418383598E-1,5.534648895E-2,-4.239565849E0
2.055195161E2,7.909774184E-1,2.186346054E-1,-4.075549603E0
2.055243651E2,7.284823656E-1,3.704428673E-1,-3.912081718E0
2.055292149E2,6.399493814E-1,5.130705833E-1,-3.667810917E0
2.055340656E2,5.541549921E-1,6.296901703E-1,-3.421693325E0
2.055389153E2,4.615795016E-1,7.562017441E-1,-3.176122665E0
2.055437643E2,3.216882646E-1,8.663959503E-1,-2.847465038E0
2.055486141E2,1.630252302E-1,9.555611610E-1,-2.536277771E0
2.055534647E2,-1.472407766E-2,1.002154350E0,-2.158826351E0
2.055583145E2,-2.668767869E-1,1.037158489E0,-1.817929745E0
2.055631634E2,-4.906598628E-1,1.026906967E0,-1.456049919E0
2.055680132E2,-6.911027431E-1,1.014339924E0,-1.070740223E0
2.055728638E2,-8.320932984E-1,1.020720959E0,-6.810240746E-1
2.055777136E2,-9.466242790E-1,1.024300098E0,-2.915802002E-1
2.055825626E2,-1.001228929E0,1.013021946E0,3.308773041E-2
2.055874124E2,-1.010043979E0,1.022361279E0,3.339300156E-1
2.055922630E2,-9.996068478E-1,1.052188396E0,5.775556564E-1
2.055971127E2,-9.915648699E-1,1.082991123E0,7.355346680E-1
2.056019618E2,-1.007295251E0,1.143618584E0,8.844108582E-1
2.056068116E2,-9.820530415E-1,1.200504780E0,1.045752525E0
2.056116622E2,-9.350690842E-1,1.239461899E0,1.078387260E0
2.056165119E2,-8.856553435E-1,1.320448399E0,1.142601013E0
2.056213609E2,-8.410360217E-1,1.410192966E0,1.133013725E0
2.056262107E2,-7.319523096E-1,1.537838459E0,1.116420746E0
2.056310613E2,-6.300839782E-1,1.639135361E0,1.150027275E0
2.056359110E2,-5.256784558E-1,1.707000732E0,1.190699577E0
2.056407600E2,-4.210467339E-1,1.777496815E0,1.278998375E0
2.056456098E2,-3.301717043E-1,1.843494892E0,1.355059624E0
2.056504605E2,-2.865621746E-1,1.907699108E0,1.471334457E0
2.056553102E2,-2.708063126E-1,1.955869675E0,1.594242096E0
2.056601592E2,-3.116016388E-1,2.000130653E0,1.766729355E0
2.056650090E2,-3.705273569E-1,2.026339054E0,1.976671219E0
2.056698596E2,-4.376630783E-1,2.038935661E0,2.240963936E0
2.056747094E2,-4.836889803E-1,2.049737930E0,2.440087318E0
2.056795584E2,-4.312812090E-1,2.013263226E0,2.557440758E0
2.056844082E2,-4.045514464E-1,1.991946697E0,2.597813606E0
2.056892588E2,-4.364336133E-1,1.923500061E0,2.549435616E0
2.056941085E2,-5.388129950E-1,1.891623020E0,2.469859123E0
2.056989575E2,-5.871794224E-1,1.922627926E0,2.320870399E0
2.057038073E2,-7.255318761E-1,1.947098255E0,1.980627060E0
2.057086579E2,-8.734568357E-1,1.938943386E0,1.540112495E0
2.057135076E2,-1.049514413E0,2.063808918E0,9.560079575E-1
2.057183567E2,-1.193089485E0,2.276772499E0,3.141231537E-1
2.057232064E2,-1.262732267E0,2.465816498E0,-2.878017426E-1
2.057280571E2,-1.329168797E0,2.607327461E0,-7.615942955E-1
2.057329068E2,-1.326477766E0,2.672933578E0,-9.426684380E-1
2.057377558E2,-1.337892056E0,2.806700706E0,-1.183308601E0
2.057426056E2,-1.532246828E0,2.920717716E0,-1.259145260E0
2.057474562E2,-1.732924819E0,2.912988663E0,-1.046509743E0
2.057523060E2,-1.922556162E0,2.800640583E0,-5.338420868E-1
2.057571550E2,-2.078240156E0,2.529036999E0,2.785387039E-1
2.057620048E2,-2.102576017E0,2.081577301E0,1.237493515E0
2.057668554E2,-2.027193785E0,1.508286953E0,2.317001343E0
2.057717051E2,-2.062770844E0,8.823528290E-1,3.316885948E0
2.057765541E2,-2.152423620E0,2.458047867E-1,4.292980194E0
2.057814039E2,-2.185246229E0,-4.070196152E-1,5.241087914E0
2.057862545E2,-2.165653229E0,-9.845175743E-1,6.056926727E0
2.057911043E2,-2.241463184E0,-1.411905050E0,6.547797203E0
2.057959533E2,-2.355736256E0,-1.820041418E0,7.162016869E0
2.058008031E2,-2.354736567E0,-2.141330481E0,7.407621384E0
2.058056537E2,-2.315716743E0,-2.308123589E0,7.364583969E0
2.058105034E2,-2.288005114E0,-2.403135777E0,7.021697044E0
2.058153524E2,-2.270962238E0,-2.398816109E0,6.511146545E0
